Feature ID	Taxon	Confidence
fbe869fd47b27a35a6ff2664cab7c8d8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9233581849634821
eca16f5d7a614cac3895480a0ef3a92a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.9667096226034588
cfeecc427c85c4b9a39ba5871d21eb68	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium	0.7412096471672959
e0ef6ee127da3d131205064810915fed	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__gut_metagenome	0.9476933900038939
de738bfb75af56391ba6317e85b84902	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.9998863194315053
9ec33abccbefe667f5f755bf714c8953	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__uncultured_bacterium	0.996582300728931
28b7bd14082cadb9bdb7918dbc0ba2dc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_fragilis	0.9609732470086048
43ed85ebae20ce1f959a9d40b1ac7cb9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Porphyromonadaceae	0.999912414482991
5f8756cc0bc75299c78b5b0765c494ed	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Pseudogymnoascus_pannorum	0.9375819874034433
7b2cc1f74d9bf8e44fbd2582b48a0a55	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.99999999302629
02acfabb72914f620acd8450a8c1116e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Peptoniphilus; s__Peptoniphilus_methioninivorax	0.9999874082085063
4fff8df69f0f5c94ccd975cd7d711521	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999817939428489
76d5bbf6da7afa38016597a45b5c0d4a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_bacterium	0.8655995046183294
2d8f09cde63229b104307d2812a27481	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__Treponema_porcinum	0.7936163641757334
5eee3f566e0d749a76e39c5ed3551ea0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotellaceae_bacterium	0.9366206244054975
1d56cd6a3cf7cbeb6c944ae32a34588c	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera; s__Megasphaera_elsdenii	0.9116061339045688
7aef5e9b7caded3a0e6812a72f2a1270	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	0.9969603040676304
2fe457e2464e06611833de5b7c89b967	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-004; s__uncultured_bacterium	0.9999999999252367
4c52b3b2cf8b2c7efe81f26621e6e664	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41; s__uncultured_bacterium	0.9999274641566234
cc86fc399e282b8bfda8ca18779fffac	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999993479120622
b57e199ba9de0e0543318450ef81b092	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__p-251-o5; g__p-251-o5; s__uncultured_bacterium	0.999999998512294
ca44dd1c1b1fe502b7516ff33feb7e8d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__Clostridium_septicum	0.9716027827174297
f097d61b0210c01518c7dcec0f0ed9f9	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__Akkermansia_muciniphila	0.9169168835793696
1748e5b7b634fb98675986bbf10b66d6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-004; s__uncultured_bacterium	0.9999999999218971
e615ea722dda4acfc3da4648ed487eae	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.999992904925123
57b6251d9b384182bd86f155ae18c402	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales_UCG-001; g__Bacteroidales_UCG-001; s__uncultured_bacterium	0.9862430114339946
bf1047d5619e0e247e85bf9d5c24fc29	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__p-251-o5; g__p-251-o5; s__uncultured_bacterium	0.9999999452193167
8a7ca8f7274303f75ee86ea2acf98971	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1; s__Clostridium_baratii	0.8931496040745175
4c8e581aa417a4c87cedced71a574d9e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_Bacteroidales	0.9260541474650035
f001e292e9e19ce85465aaf6413bde55	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina	0.9992208478158491
794985fa981dee8b45e4724c6761923f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__unidentified_rumen	0.999373997077735
d43912dee9720be6694a922e26f3c27f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus	0.7713203336807501
2f9c6590d19dcca0d1b9569afcb513b6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.9999579315873092
350fc89681fbd1bf4684e600a7e24108	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41; s__uncultured_bacterium	0.9998881000195141
aeea90c86c8bf9626cc666181339e2c9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__p-251-o5; g__p-251-o5; s__uncultured_bacterium	0.999999973034804
1fb96b9e9e2db8f58a1141162b80728a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae1; g__Alcanivorax	0.7387767058731975
734f594f95a061f16a0311adf40c7f89	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_curvus	0.8712699856458926
a61ca1d2554ee4021a8a4056f9a49e2f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	0.7899718864516876
2dd39861b92fc68013bfa3729635b869	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.8799379528715846
ecbebd1d36de62a82a3af0dd8bb84df0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.899439642624078
d01b8d10234942f9b8b729bba4be03b1	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9999891497149568
2d52b53ac0c8138626705ae4081d88ef	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-003	0.9999977404806907
fb15251efe20db5a15a115facb17138c	d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__WCHB1-41; f__WCHB1-41; g__WCHB1-41; s__uncultured_bacterium	0.9998387346508254
c13e2a397652a432cfc8365b258f9f33	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9999955590803318
ed6a8ffc8e889cf1fd568eec138e7780	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__uncultured_bacterium	0.9943470374362233
374a14450a292b7c7d80ef9b410584d7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Solobacterium; s__uncultured_bacterium	0.9914485035268962
08277e677d62800f16ce25c6bb1a21f0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales_RF16_group; g__Bacteroidales_RF16_group; s__uncultured_Porphyromonadaceae	0.9466822383765358
4010e581214f43f921e8159001ffee55	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__gut_metagenome	0.805094628516746
a4e1cea3f6fdbed98e128921eadac413	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales	0.9999997045364019
6e9f74e91b796d44212a04a4fa8523c9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.9999983840266258
afd23c3a17b4cebf462c9800fda08e98	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.9999968260829958
763396f4255612b91f5ffa82cf56126c	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__uncultured_bacterium	0.8747733623847738
ab2aaed82e7c1b9c6b3b99fb9df5b7f4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_UCG-004; s__uncultured_bacterium	0.9999999767328946
5b2383766590cc4ff6fbee3c6157df16	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	0.9550244389061354
a5944e250370c094257507c3a8b7a982	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999995902446671
88f6adc650602f75eb9092ec49715cb2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales_UCG-001; g__Bacteroidales_UCG-001; s__uncultured_bacterium	0.855531511718854
487a18c004b8b7ebb06db734bdc7e362	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999999563283596
571c5868ce894564acbf7c1e07fd65ff	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium	0.9994490917034707
132b695a7303a12fe60f27c966463217	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9990149466553785
c62df6c6942f4bb9d682873de2062182	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__F082; g__F082; s__uncultured_rumen	0.9978936646129888
d9038c4d3be02d695e5be4b8ab754b05	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002	0.9997187546060051
9f900201b53c9272a92fdf08b8444646	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Cerasicoccus; s__uncultured_bacterium	0.9997597819979721
5fdfe4414db64451456ab88bad63ca3e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005	0.9999431871282528
8b1db8a3f3233b5ffd64abe08c95b17a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999271513993683
